전체코드,시군구코드,시군구명,법정동코드,법정동명,날짜,파워
1111010100,11110,종로구,10100,청운동,2022-12-04,146294.6135
1111010100,11110,종로구,10100,청운동,2022-12-05,175633.827
1111010100,11110,종로구,10100,청운동,2022-12-06,156084.191
1111010100,11110,종로구,10100,청운동,2022-12-08,177018.842
1111010100,11110,종로구,10100,청운동,2022-12-09,158467.169
1111010100,11110,종로구,10100,청운동,2022-12-10,141284.266
1111010100,11110,종로구,10100,청운동,2022-12-11,147993.077
1111010100,11110,종로구,10100,청운동,2022-12-12,161767.3595
1111010100,11110,종로구,10100,청운동,2022-12-13,170183.9965
1111010100,11110,종로구,10100,청운동,2022-12-14,184582.811
1111010100,11110,종로구,10100,청운동,2022-12-15,184245.9485
1111010100,11110,종로구,10100,청운동,2022-12-16,176717.523
1111010100,11110,종로구,10100,청운동,2022-12-17,163212.019
1111010100,11110,종로구,10100,청운동,2022-12-18,161322.7555
1111010100,11110,종로구,10100,청운동,2022-12-19,193896.0215
1111010100,11110,종로구,10100,청운동,2022-12-20,184378.3365
1111010100,11110,종로구,10100,청운동,2022-12-21,183181.746
1111010100,11110,종로구,10100,청운동,2022-12-22,196636.178
1111010100,11110,종로구,10100,청운동,2022-12-23,200745.438
1111010100,11110,종로구,10100,청운동,2022-12-24,173024.5185
1111010100,11110,종로구,10100,청운동,2022-12-25,151203.683
1111010100,11110,종로구,10100,청운동,2022-12-26,180504.9675
1111010100,11110,종로구,10100,청운동,2022-12-27,168506.2285
1111010100,11110,종로구,10100,청운동,2022-12-28,155738.5895
1111010100,11110,종로구,10100,청운동,2022-12-29,161762.5555
1111010100,11110,종로구,10100,청운동,2022-12-30,164826.798
1111010100,11110,종로구,10100,청운동,2023-01-01,118075.6065
1111010100,11110,종로구,10100,청운동,2023-01-02,170289.591
1111010100,11110,종로구,10100,청운동,2023-01-03,177688.277
1111010100,11110,종로구,10100,청운동,2023-01-04,174878.1805
1111010100,11110,종로구,10100,청운동,2023-01-05,173882.1195
1111010100,11110,종로구,10100,청운동,2023-01-06,170429.5025
1111010100,11110,종로구,10100,청운동,2023-01-07,155003.1685
1111010100,11110,종로구,10100,청운동,2023-01-08,149675.6205
1111010100,11110,종로구,10100,청운동,2023-01-09,160517.561
1111010100,11110,종로구,10100,청운동,2023-01-10,162024.498
1111010100,11110,종로구,10100,청운동,2023-01-11,156661.784
1111010100,11110,종로구,10100,청운동,2023-01-12,151509.4895
1111010100,11110,종로구,10100,청운동,2023-01-13,150565.077
1111010100,11110,종로구,10100,청운동,2023-01-14,141323.5775
1111010100,11110,종로구,10100,청운동,2023-01-15,146926.26
1111010100,11110,종로구,10100,청운동,2023-01-16,143622.6085
1111010100,11110,종로구,10100,청운동,2023-01-17,170296.9465
1111010100,11110,종로구,10100,청운동,2023-01-18,165597.3515
1111010100,11110,종로구,10100,청운동,2023-01-19,165914.244
1111010100,11110,종로구,10100,청운동,2023-01-20,154942.611
1111010100,11110,종로구,10100,청운동,2023-01-21,135463.9275
1111010100,11110,종로구,10100,청운동,2023-01-22,119121.203
1111010100,11110,종로구,10100,청운동,2023-01-23,125362.7715
1111010100,11110,종로구,10100,청운동,2023-01-24,154556.375
1111010100,11110,종로구,10100,청운동,2023-01-25,175778.9265
1111010100,11110,종로구,10100,청운동,2023-01-26,167952.9535
1111010100,11110,종로구,10100,청운동,2023-02-09,150623.98
1111010100,11110,종로구,10100,청운동,2023-02-10,141924.353
1111010100,11110,종로구,10100,청운동,2023-02-11,127500.588
1111010100,11110,종로구,10100,청운동,2023-02-13,117394.565
1111010100,11110,종로구,10100,청운동,2023-02-14,132965.2115
1111010100,11110,종로구,10100,청운동,2023-02-15,145104.319
1111010100,11110,종로구,10100,청운동,2023-02-16,150357.8645
1111010100,11110,종로구,10100,청운동,2023-02-17,141142.773
1111010100,11110,종로구,10100,청운동,2023-02-18,134043.97
1111010100,11110,종로구,10100,청운동,2023-02-19,129684.9855
1111010100,11110,종로구,10100,청운동,2023-02-20,150898.5105
1111010100,11110,종로구,10100,청운동,2023-02-21,131163.6635
1111010100,11110,종로구,10100,청운동,2023-02-22,150384.028
1111010100,11110,종로구,10100,청운동,2023-02-23,148627.0295
1111010100,11110,종로구,10100,청운동,2023-02-24,145675.286
1111010100,11110,종로구,10100,청운동,2023-02-25,134731.3045
1111010100,11110,종로구,10100,청운동,2023-02-26,133243.5635
1111010100,11110,종로구,10100,청운동,2023-02-27,144538.0805
1111010100,11110,종로구,10100,청운동,2023-03-06,135951.3175
1111010100,11110,종로구,10100,청운동,2023-03-07,133455.484
1111010100,11110,종로구,10100,청운동,2023-03-08,123220.142
1111010100,11110,종로구,10100,청운동,2023-03-10,122194.688
1111010100,11110,종로구,10100,청운동,2023-03-11,109709.1405
1111010100,11110,종로구,10100,청운동,2023-03-12,115663.791
1111010100,11110,종로구,10100,청운동,2023-03-13,127591.9955
1111010100,11110,종로구,10100,청운동,2023-03-14,124173.9065
1111010100,11110,종로구,10100,청운동,2023-03-15,121309.097
1111010100,11110,종로구,10100,청운동,2023-03-16,130117.6365
1111010100,11110,종로구,10100,청운동,2023-03-17,132239.3655
1111010100,11110,종로구,10100,청운동,2023-03-18,116277.6215
1111010100,11110,종로구,10100,청운동,2023-03-19,115820.4335
1111010100,11110,종로구,10100,청운동,2023-03-20,128467.2685
1111010100,11110,종로구,10100,청운동,2023-03-21,125000.489
1111010100,11110,종로구,10100,청운동,2023-03-22,121296.95
1111010100,11110,종로구,10100,청운동,2023-03-23,119370.7165
1111010100,11110,종로구,10100,청운동,2023-03-24,117080.4385
1111010100,11110,종로구,10100,청운동,2023-03-25,103107.2595
1111010100,11110,종로구,10100,청운동,2023-03-26,111298.4495
1111010100,11110,종로구,10100,청운동,2023-03-27,117958.5955
1111010100,11110,종로구,10100,청운동,2023-03-28,119393.284
1111010100,11110,종로구,10100,청운동,2023-03-29,113132.566
1111010100,11110,종로구,10100,청운동,2023-03-30,116465.694
1111010100,11110,종로구,10100,청운동,2023-03-31,114236.2175
1111010100,11110,종로구,10100,청운동,2023-04-01,107353.8475
1111010100,11110,종로구,10100,청운동,2023-04-02,106583.7415
1111010100,11110,종로구,10100,청운동,2023-04-03,114725.686
1111010100,11110,종로구,10100,청운동,2023-04-04,109996.738
1111010100,11110,종로구,10100,청운동,2023-04-05,116520.95
1111010100,11110,종로구,10100,청운동,2023-04-06,119260.734
1111010100,11110,종로구,10100,청운동,2023-04-07,116560.1095
1111010100,11110,종로구,10100,청운동,2023-04-11,120045.131
1111010100,11110,종로구,10100,청운동,2023-04-12,117257.378
1111010100,11110,종로구,10100,청운동,2023-04-13,117420.4355
1111010100,11110,종로구,10100,청운동,2023-04-14,115317.054
1111010100,11110,종로구,10100,청운동,2023-04-15,105728.4605
1111010100,11110,종로구,10100,청운동,2023-04-16,108578.384
1111010100,11110,종로구,10100,청운동,2023-04-17,116470.4945
1111010100,11110,종로구,10100,청운동,2023-04-18,118039.263
1111010100,11110,종로구,10100,청운동,2023-04-19,115092.453
1111010100,11110,종로구,10100,청운동,2023-04-20,115866.09
1111010100,11110,종로구,10100,청운동,2023-04-21,113628.2055
1111010100,11110,종로구,10100,청운동,2023-04-22,107114.031
1111010100,11110,종로구,10100,청운동,2023-04-23,107392.648
1111010100,11110,종로구,10100,청운동,2023-04-24,112649.23
1111010100,11110,종로구,10100,청운동,2023-04-25,115159.3095
1111010100,11110,종로구,10100,청운동,2023-04-26,111615.6765
1111010100,11110,종로구,10100,청운동,2023-04-27,113256.7845
1111010100,11110,종로구,10100,청운동,2023-04-28,113072.2885
1111010100,11110,종로구,10100,청운동,2023-04-29,109920.0815
1111010100,11110,종로구,10100,청운동,2023-04-30,105341.599
1111010100,11110,종로구,10100,청운동,2023-05-01,110772.787
1111010100,11110,종로구,10100,청운동,2023-05-02,110473.451
1111010100,11110,종로구,10100,청운동,2023-05-03,110588.8015
1111010100,11110,종로구,10100,청운동,2023-05-04,106037.2535
1111010100,11110,종로구,10100,청운동,2023-05-05,108063.321
1111010100,11110,종로구,10100,청운동,2023-05-06,106249.5305
1111010100,11110,종로구,10100,청운동,2023-05-07,104619.421
1111010100,11110,종로구,10100,청운동,2023-05-08,111704.3355
1111010100,11110,종로구,10100,청운동,2023-05-09,106780.379
1111010100,11110,종로구,10100,청운동,2023-05-10,112025.554
1111010100,11110,종로구,10100,청운동,2023-05-11,112303.0535
1111010100,11110,종로구,10100,청운동,2023-05-12,111781.815
1111010100,11110,종로구,10100,청운동,2023-05-13,104705.9875
1111010100,11110,종로구,10100,청운동,2023-05-14,105521.815
1111010100,11110,종로구,10100,청운동,2023-05-15,111188.0895
1111010100,11110,종로구,10100,청운동,2023-05-16,116213.5365
1111010100,11110,종로구,10100,청운동,2023-05-17,115590.994
1111010100,11110,종로구,10100,청운동,2023-05-18,119362.234
1111010100,11110,종로구,10100,청운동,2023-05-19,119720.6355
1111010100,11110,종로구,10100,청운동,2023-05-20,110718.8055
1111010100,11110,종로구,10100,청운동,2023-05-21,106616.258
1111010100,11110,종로구,10100,청운동,2023-05-22,115499.3455
1111010100,11110,종로구,10100,청운동,2023-05-23,115352.575
1111010100,11110,종로구,10100,청운동,2023-05-24,111999.5945
1111010100,11110,종로구,10100,청운동,2023-05-25,112781.228
1111010100,11110,종로구,10100,청운동,2023-05-26,115598.1075
1111010100,11110,종로구,10100,청운동,2023-05-27,107702.233
1111010100,11110,종로구,10100,청운동,2023-05-28,109005.045
1111010100,11110,종로구,10100,청운동,2023-05-29,114886.9495
1111010100,11110,종로구,10100,청운동,2023-05-30,123910.6285
1111010100,11110,종로구,10100,청운동,2023-05-31,119514.818
1111010100,11110,종로구,10100,청운동,2023-06-01,115486.8875
1111010100,11110,종로구,10100,청운동,2023-06-02,111934.5085
1111010100,11110,종로구,10100,청운동,2023-06-03,107409.017
1111010100,11110,종로구,10100,청운동,2023-06-04,105294.9615
1111010100,11110,종로구,10100,청운동,2023-06-05,109051.6455
1111010100,11110,종로구,10100,청운동,2023-06-06,107876.1295
1111010100,11110,종로구,10100,청운동,2023-06-07,116192.125
1111010100,11110,종로구,10100,청운동,2023-06-08,116077.301
1111010100,11110,종로구,10100,청운동,2023-06-09,120960.5285
1111010100,11110,종로구,10100,청운동,2023-06-10,114814.5735
1111010100,11110,종로구,10100,청운동,2023-06-11,114266.9565
1111010100,11110,종로구,10100,청운동,2023-06-12,121936.7535
1111010100,11110,종로구,10100,청운동,2023-08-10,148616.3485
1111010100,11110,종로구,10100,청운동,2023-08-11,151998.628
1111010100,11110,종로구,10100,청운동,2023-08-12,138290.658
1111010100,11110,종로구,10100,청운동,2023-08-13,132174.972
1111010100,11110,종로구,10100,청운동,2023-08-14,167438.3825
1111010100,11110,종로구,10100,청운동,2023-08-15,167149.405
1111010100,11110,종로구,10100,청운동,2023-08-16,168756.3835
1111010100,11110,종로구,10100,청운동,2023-08-17,171155.4935
1111010100,11110,종로구,10100,청운동,2023-08-18,179555.2435
1111010100,11110,종로구,10100,청운동,2023-08-19,180461.925
1111010100,11110,종로구,10100,청운동,2023-08-20,170254.1105
1111010100,11110,종로구,10100,청운동,2023-08-21,200298.034
1111010100,11110,종로구,10100,청운동,2023-08-22,194701.2835
1111010100,11110,종로구,10100,청운동,2023-08-23,174358.296
1111010100,11110,종로구,10100,청운동,2023-08-24,161092.616
1111010100,11110,종로구,10100,청운동,2023-08-25,158824.092
1111010100,11110,종로구,10100,청운동,2023-08-26,142876.431
1111010100,11110,종로구,10100,청운동,2023-08-27,139475.3385
1111010100,11110,종로구,10100,청운동,2023-08-29,153171.766
1111010100,11110,종로구,10100,청운동,2023-08-30,138357.723
1111010100,11110,종로구,10100,청운동,2023-08-31,144271.6495
1111010100,11110,종로구,10100,청운동,2023-09-01,139158.3065
1111010100,11110,종로구,10100,청운동,2023-09-02,128851.302
1111010100,11110,종로구,10100,청운동,2023-09-03,134999.3195
1111010100,11110,종로구,10100,청운동,2023-09-04,166389.308
1111010100,11110,종로구,10100,청운동,2023-09-05,167711.72950000002
1111010100,11110,종로구,10100,청운동,2023-09-06,173674.16700000002
1111010100,11110,종로구,10100,청운동,2023-09-07,154482.2085
1111010100,11110,종로구,10100,청운동,2023-09-08,160816.485
1111010100,11110,종로구,10100,청운동,2023-09-09,151254.1345
1111010100,11110,종로구,10100,청운동,2023-09-11,158617.4685
1111010100,11110,종로구,10100,청운동,2023-09-12,155208.0115
1111010100,11110,종로구,10100,청운동,2023-09-13,142012.883
1111010100,11110,종로구,10100,청운동,2023-09-14,145905.671
1111010100,11110,종로구,10100,청운동,2023-09-15,140751.4725
1111010100,11110,종로구,10100,청운동,2023-09-16,127581.857
1111010100,11110,종로구,10100,청운동,2023-09-17,131191.0435
1111010100,11110,종로구,10100,청운동,2023-09-18,144750.8025
1111010100,11110,종로구,10100,청운동,2023-09-19,148300.459
1111010100,11110,종로구,10100,청운동,2023-09-20,136569.695
1111010100,11110,종로구,10100,청운동,2023-09-21,99426.9265
1111010100,11110,종로구,10100,청운동,2023-09-22,131807.5565
1111010100,11110,종로구,10100,청운동,2023-09-23,122133.258
1111010100,11110,종로구,10100,청운동,2023-09-24,116460.154
1111010100,11110,종로구,10100,청운동,2023-09-25,128656.399
1111010100,11110,종로구,10100,청운동,2023-09-26,134697.1655
1111010100,11110,종로구,10100,청운동,2023-09-27,132093.6745
1111010100,11110,종로구,10100,청운동,2023-09-28,121333.853
1111010100,11110,종로구,10100,청운동,2023-09-29,111156.676
1111010100,11110,종로구,10100,청운동,2023-09-30,112570.942
1111010100,11110,종로구,10100,청운동,2023-10-01,113999.063
1111010100,11110,종로구,10100,청운동,2023-10-02,114434.1475
1111010100,11110,종로구,10100,청운동,2023-10-03,119347.0305
1111010100,11110,종로구,10100,청운동,2023-10-04,127423.889
1111010100,11110,종로구,10100,청운동,2023-10-05,122363.8765
1111010100,11110,종로구,10100,청운동,2023-10-06,118410.301
1111010100,11110,종로구,10100,청운동,2023-10-07,99389.6675
1111010100,11110,종로구,10100,청운동,2023-10-08,101516.455
1111010100,11110,종로구,10100,청운동,2023-10-09,99468.293
1111010100,11110,종로구,10100,청운동,2023-10-10,125442.2445
1111010100,11110,종로구,10100,청운동,2023-10-11,124003.8305
1111010100,11110,종로구,10100,청운동,2023-10-12,124901.0
1111010100,11110,종로구,10100,청운동,2023-10-13,116390.0485
1111010100,11110,종로구,10100,청운동,2023-10-14,119924.535
1111010100,11110,종로구,10100,청운동,2023-10-15,112717.6125
1111010100,11110,종로구,10100,청운동,2023-10-16,124102.1145
1111010100,11110,종로구,10100,청운동,2023-10-17,125292.69
1111010100,11110,종로구,10100,청운동,2023-10-18,123981.174
1111010100,11110,종로구,10100,청운동,2023-10-19,127340.4075
1111010100,11110,종로구,10100,청운동,2023-10-20,125212.9395
1111010100,11110,종로구,10100,청운동,2023-10-21,113752.5155
1111010100,11110,종로구,10100,청운동,2023-10-22,119430.618
1111010100,11110,종로구,10100,청운동,2023-10-23,126646.1135
1111010100,11110,종로구,10100,청운동,2023-10-24,126566.7255
1111010100,11110,종로구,10100,청운동,2023-10-25,124506.523
1111010100,11110,종로구,10100,청운동,2023-10-26,126566.2295
1111010100,11110,종로구,10100,청운동,2023-10-27,126815.3925
1111010100,11110,종로구,10100,청운동,2023-10-28,118307.992
1111010100,11110,종로구,10100,청운동,2023-10-29,118992.67
1111010100,11110,종로구,10100,청운동,2023-10-30,126713.456
1111010100,11110,종로구,10100,청운동,2023-10-31,125631.3015
1111010100,11110,종로구,10100,청운동,2023-11-01,127422.5415
1111010100,11110,종로구,10100,청운동,2023-11-02,127665.466
1111010100,11110,종로구,10100,청운동,2023-11-03,127743.1935
1111010100,11110,종로구,10100,청운동,2023-11-04,121686.6635
1111010100,11110,종로구,10100,청운동,2023-11-05,122655.031
1111010100,11110,종로구,10100,청운동,2023-11-06,130028.2005
1111010100,11110,종로구,10100,청운동,2023-11-07,130091.943
1111010100,11110,종로구,10100,청운동,2023-11-08,130408.7965
1111010100,11110,종로구,10100,청운동,2023-11-09,130646.0805
1111010100,11110,종로구,10100,청운동,2023-11-14,150022.0045
1111010100,11110,종로구,10100,청운동,2023-11-15,142782.54
1111010100,11110,종로구,10100,청운동,2023-11-16,145252.974
1111010100,11110,종로구,10100,청운동,2023-11-17,145897.3675
1111010100,11110,종로구,10100,청운동,2023-11-18,139856.787
1111010100,11110,종로구,10100,청운동,2023-11-19,135663.056
1111010100,11110,종로구,10100,청운동,2023-11-20,150994.6705
1111010100,11110,종로구,10100,청운동,2023-11-21,145708.702
1111010100,11110,종로구,10100,청운동,2023-11-22,143146.342
1111010100,11110,종로구,10100,청운동,2023-11-23,139335.425
1111010100,11110,종로구,10100,청운동,2023-11-24,159202.697
1111010100,11110,종로구,10100,청운동,2023-11-25,142605.1315
1111010100,11110,종로구,10100,청운동,2023-11-26,140617.204
1111010100,11110,종로구,10100,청운동,2023-11-27,157908.593
1111010100,11110,종로구,10100,청운동,2023-11-28,161560.3855
1111010100,11110,종로구,10100,청운동,2023-11-29,166381.789
1111010100,11110,종로구,10100,청운동,2023-11-30,174496.6645
1111010100,11110,종로구,10100,청운동,2023-12-01,172801.091
1111010100,11110,종로구,10100,청운동,2023-12-02,148608.573
1111010100,11110,종로구,10100,청운동,2023-12-03,143830.765
1111010100,11110,종로구,10100,청운동,2023-12-04,152065.8975
1111010100,11110,종로구,10100,청운동,2023-12-05,153077.53
1111010100,11110,종로구,10100,청운동,2023-12-06,157786.4465
1111010100,11110,종로구,10100,청운동,2023-12-07,152764.3995
1111010100,11110,종로구,10100,청운동,2023-12-08,148633.7335
1111010100,11110,종로구,10100,청운동,2023-12-09,134472.2
1111010100,11110,종로구,10100,청운동,2023-12-10,133330.998
1111010100,11110,종로구,10100,청운동,2023-12-11,150032.6625
1111010100,11110,종로구,10100,청운동,2023-12-12,150302.035
1111010100,11110,종로구,10100,청운동,2023-12-13,103981.863
1111010100,11110,종로구,10100,청운동,2023-12-14,144786.855
1111010100,11110,종로구,10100,청운동,2023-12-15,152894.049
1111010100,11110,종로구,10100,청운동,2023-12-16,147894.0925
1111010100,11110,종로구,10100,청운동,2023-12-17,155607.27300000002
1111010100,11110,종로구,10100,청운동,2023-12-18,187134.524
1111010100,11110,종로구,10100,청운동,2023-12-19,182430.1725
1111010100,11110,종로구,10100,청운동,2023-12-20,183971.896
1111010100,11110,종로구,10100,청운동,2023-12-21,196062.153
1111010100,11110,종로구,10100,청운동,2023-12-22,199050.5805
1111010100,11110,종로구,10100,청운동,2023-12-23,170174.6265
1111010100,11110,종로구,10100,청운동,2023-12-24,155344.748
1111010100,11110,종로구,10100,청운동,2023-12-25,156986.9655
1111010100,11110,종로구,10100,청운동,2023-12-26,176285.975
1111010100,11110,종로구,10100,청운동,2023-12-27,170298.228
1111010100,11110,종로구,10100,청운동,2023-12-28,165949.201
1111010100,11110,종로구,10100,청운동,2023-12-29,159298.2625
1111010100,11110,종로구,10100,청운동,2023-12-30,149036.4655
1111010100,11110,종로구,10100,청운동,2023-12-31,141937.564
1111010100,11110,종로구,10100,청운동,2024-01-01,139393.226
1111010100,11110,종로구,10100,청운동,2024-01-02,158631.0245
1111010100,11110,종로구,10100,청운동,2024-01-03,157943.7065
1111010100,11110,종로구,10100,청운동,2024-01-04,158894.1045
1111010100,11110,종로구,10100,청운동,2024-01-05,151903.9945
1111010100,11110,종로구,10100,청운동,2024-01-06,144908.4935
1111010100,11110,종로구,10100,청운동,2024-01-07,148767.038
1111010100,11110,종로구,10100,청운동,2024-01-08,168023.264
1111010100,11110,종로구,10100,청운동,2024-01-09,166342.5785
1111010100,11110,종로구,10100,청운동,2024-01-10,157235.0965
1111010100,11110,종로구,10100,청운동,2024-01-11,156747.981
1111010100,11110,종로구,10100,청운동,2024-01-12,152049.275
1111010100,11110,종로구,10100,청운동,2024-01-13,143674.559
1111010100,11110,종로구,10100,청운동,2024-01-14,143773.431
1111010100,11110,종로구,10100,청운동,2024-01-15,161346.729
1111010100,11110,종로구,10100,청운동,2024-01-16,161498.666
1111010100,11110,종로구,10100,청운동,2024-01-17,160123.403
1111010100,11110,종로구,10100,청운동,2024-01-18,151944.595
1111010100,11110,종로구,10100,청운동,2024-01-20,99389.952
1111010100,11110,종로구,10100,청운동,2024-01-21,124086.9935
1111010100,11110,종로구,10100,청운동,2024-01-22,166801.817
1111010100,11110,종로구,10100,청운동,2024-01-23,179470.597
1111010100,11110,종로구,10100,청운동,2024-01-24,176499.1235
1111010100,11110,종로구,10100,청운동,2024-01-25,173929.04
1111010100,11110,종로구,10100,청운동,2024-01-26,163316.04
1111010100,11110,종로구,10100,청운동,2024-01-27,149339.945
1111010100,11110,종로구,10100,청운동,2024-01-28,141946.101
1111010200,11110,종로구,10200,신교동,2022-12-04,7946.103
1111010200,11110,종로구,10200,신교동,2022-12-05,13010.531
1111010200,11110,종로구,10200,신교동,2022-12-06,11634.452
1111010200,11110,종로구,10200,신교동,2022-12-08,11687.03
1111010200,11110,종로구,10200,신교동,2022-12-09,10359.354
1111010200,11110,종로구,10200,신교동,2022-12-10,7902.852
1111010200,11110,종로구,10200,신교동,2022-12-11,7836.218
1111010200,11110,종로구,10200,신교동,2022-12-12,12989.877
1111010200,11110,종로구,10200,신교동,2022-12-13,13184.506
1111010200,11110,종로구,10200,신교동,2022-12-14,15642.053
1111010200,11110,종로구,10200,신교동,2022-12-15,15027.494
1111010200,11110,종로구,10200,신교동,2022-12-16,14380.139
1111010200,11110,종로구,10200,신교동,2022-12-17,10033.227
1111010200,11110,종로구,10200,신교동,2022-12-18,10745.688
1111010200,11110,종로구,10200,신교동,2022-12-19,16178.122
1111010200,11110,종로구,10200,신교동,2022-12-20,14942.769
1111010200,11110,종로구,10200,신교동,2022-12-21,14634.003
1111010200,11110,종로구,10200,신교동,2022-12-22,15886.547
1111010200,11110,종로구,10200,신교동,2022-12-23,16331.486
1111010200,11110,종로구,10200,신교동,2022-12-24,9539.103
1111010200,11110,종로구,10200,신교동,2022-12-25,9630.185
1111010200,11110,종로구,10200,신교동,2022-12-26,15721.278
1111010200,11110,종로구,10200,신교동,2022-12-27,14159.041
1111010200,11110,종로구,10200,신교동,2022-12-28,12918.064
1111010200,11110,종로구,10200,신교동,2022-12-29,13596.465
1111010200,11110,종로구,10200,신교동,2022-12-30,12053.831
1111010200,11110,종로구,10200,신교동,2023-01-01,7356.99
1111010200,11110,종로구,10200,신교동,2023-01-02,13687.055
1111010200,11110,종로구,10200,신교동,2023-01-03,14054.529
1111010200,11110,종로구,10200,신교동,2023-01-04,13453.08
1111010200,11110,종로구,10200,신교동,2023-01-05,12654.632
1111010200,11110,종로구,10200,신교동,2023-01-06,12090.243
1111010200,11110,종로구,10200,신교동,2023-01-07,7990.963
1111010200,11110,종로구,10200,신교동,2023-01-08,7974.067
1111010200,11110,종로구,10200,신교동,2023-01-09,10971.355
1111010200,11110,종로구,10200,신교동,2023-01-10,10978.059
1111010200,11110,종로구,10200,신교동,2023-01-11,10332.849
1111010200,11110,종로구,10200,신교동,2023-01-12,9376.524
1111010200,11110,종로구,10200,신교동,2023-01-13,9424.906
1111010200,11110,종로구,10200,신교동,2023-01-14,6761.703
1111010200,11110,종로구,10200,신교동,2023-01-15,7213.632
1111010200,11110,종로구,10200,신교동,2023-01-16,10638.522
1111010200,11110,종로구,10200,신교동,2023-01-17,11960.712
1111010200,11110,종로구,10200,신교동,2023-01-18,12600.665
1111010200,11110,종로구,10200,신교동,2023-01-19,11514.309
1111010200,11110,종로구,10200,신교동,2023-01-20,10490.859
1111010200,11110,종로구,10200,신교동,2023-01-21,8360.613
1111010200,11110,종로구,10200,신교동,2023-01-22,8020.951
1111010200,11110,종로구,10200,신교동,2023-01-23,8284.333
1111010200,11110,종로구,10200,신교동,2023-01-24,10970.007
1111010200,11110,종로구,10200,신교동,2023-01-25,14419.162
1111010200,11110,종로구,10200,신교동,2023-01-26,13623.431
1111010200,11110,종로구,10200,신교동,2023-02-09,10442.019
1111010200,11110,종로구,10200,신교동,2023-02-10,9975.193
1111010200,11110,종로구,10200,신교동,2023-02-11,7128.073
1111010200,11110,종로구,10200,신교동,2023-02-13,9360.814
1111010200,11110,종로구,10200,신교동,2023-02-14,9838.741
1111010200,11110,종로구,10200,신교동,2023-02-15,10426.572
1111010200,11110,종로구,10200,신교동,2023-02-16,11048.146
1111010200,11110,종로구,10200,신교동,2023-02-17,10105.058
1111010200,11110,종로구,10200,신교동,2023-02-18,7135.94
1111010200,11110,종로구,10200,신교동,2023-02-19,7143.914
1111010200,11110,종로구,10200,신교동,2023-02-20,11382.625
1111010200,11110,종로구,10200,신교동,2023-02-21,10059.412
1111010200,11110,종로구,10200,신교동,2023-02-22,10898.243
1111010200,11110,종로구,10200,신교동,2023-02-23,10915.957
1111010200,11110,종로구,10200,신교동,2023-02-24,10467.46
1111010200,11110,종로구,10200,신교동,2023-02-25,7194.678
1111010200,11110,종로구,10200,신교동,2023-02-26,7019.66
1111010200,11110,종로구,10200,신교동,2023-02-27,10501.977
1111010200,11110,종로구,10200,신교동,2023-03-06,11182.027
1111010200,11110,종로구,10200,신교동,2023-03-07,10300.66
1111010200,11110,종로구,10200,신교동,2023-03-08,10119.287
1111010200,11110,종로구,10200,신교동,2023-03-10,9355.809
1111010200,11110,종로구,10200,신교동,2023-03-11,6952.878
1111010200,11110,종로구,10200,신교동,2023-03-12,6931.556
1111010200,11110,종로구,10200,신교동,2023-03-13,10622.973
1111010200,11110,종로구,10200,신교동,2023-03-14,9818.306
1111010200,11110,종로구,10200,신교동,2023-03-15,10021.913
1111010200,11110,종로구,10200,신교동,2023-03-16,10131.189
1111010200,11110,종로구,10200,신교동,2023-03-17,10116.598
1111010200,11110,종로구,10200,신교동,2023-03-18,6838.138
1111010200,11110,종로구,10200,신교동,2023-03-19,6291.874
1111010200,11110,종로구,10200,신교동,2023-03-20,9197.019
1111010200,11110,종로구,10200,신교동,2023-03-21,8956.475
1111010200,11110,종로구,10200,신교동,2023-03-22,8489.085
1111010200,11110,종로구,10200,신교동,2023-03-23,8405.073
1111010200,11110,종로구,10200,신교동,2023-03-24,7987.121
1111010200,11110,종로구,10200,신교동,2023-03-25,6174.718
1111010200,11110,종로구,10200,신교동,2023-03-26,5873.527
1111010200,11110,종로구,10200,신교동,2023-03-27,8656.048
1111010200,11110,종로구,10200,신교동,2023-03-28,8440.856
1111010200,11110,종로구,10200,신교동,2023-03-29,8105.087
1111010200,11110,종로구,10200,신교동,2023-03-30,7875.674
1111010200,11110,종로구,10200,신교동,2023-03-31,7072.243
1111010200,11110,종로구,10200,신교동,2023-04-01,5317.557
1111010200,11110,종로구,10200,신교동,2023-04-02,5534.507
1111010200,11110,종로구,10200,신교동,2023-04-03,7153.827
1111010200,11110,종로구,10200,신교동,2023-04-04,7838.505
1111010200,11110,종로구,10200,신교동,2023-04-05,8522.118
1111010200,11110,종로구,10200,신교동,2023-04-06,8963.942
1111010200,11110,종로구,10200,신교동,2023-04-07,8144.874
1111010200,11110,종로구,10200,신교동,2023-04-11,8756.384
1111010200,11110,종로구,10200,신교동,2023-04-12,8290.298999999999
1111010200,11110,종로구,10200,신교동,2023-04-13,8174.902
1111010200,11110,종로구,10200,신교동,2023-04-14,7927.737
1111010200,11110,종로구,10200,신교동,2023-04-15,6204.395
1111010200,11110,종로구,10200,신교동,2023-04-16,5902.689
1111010200,11110,종로구,10200,신교동,2023-04-17,8008.992
1111010200,11110,종로구,10200,신교동,2023-04-18,8284.081
1111010200,11110,종로구,10200,신교동,2023-04-19,7864.67
1111010200,11110,종로구,10200,신교동,2023-04-20,7838.274
1111010200,11110,종로구,10200,신교동,2023-04-21,7609.1
1111010200,11110,종로구,10200,신교동,2023-04-22,5833.176
1111010200,11110,종로구,10200,신교동,2023-04-23,5420.323
